MasterID,Site_Name,Site_Type,Site_Address1,Site_Address2,Site_City,Site_State,Site_Zip,Site_Phone,Ext,Contact_First_Name,Contact_Last_Name,Contact_Phone,Sponsoring_Organization,Start_Date,End_Date,Days_of_operation,Comments,Breakfast_Time,Lunch_Time,Snack_Time_AM,Snack_Time_PM,Supper_Time,Site_Location,Site_Program,State_Site_ID_Number,State_Sponsor_ID_Number,sooX,sooY,SOO,Cycle,Country,RecordStatus,FNSID,Created,Season,County,LocationType,Confidence,Mapped_Status,MapX,MapY,Service_Model
406382,Mt View Elementary School,Open,534 East K Street,,Shelton,WA,98584,3604262533,16007,Kathryn,Ward,3604262533,Shelton School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:55AM - 12:25PM,,,,,SSO,663971,159487,,,WA,19,USA,U,365837,9/4/2024 0:00,2024,Mason County,A,100,M,-123.1184592,47.22717616,Eat On-Site
406383,Echo Lake Elementary,Open,19345 Wallingford Ave. N.,,Shoreline,WA,98133,2063934209,,Susan,Oliveto,2063934209,Shoreline School District,7/9/2024,8/1/2024,"T, W, TH",Please confirm mealtimes with site.,9:00AM - 9:15AM,11:00AM - 11:40PM,,,,,SFSP,661422,159939,,,WA,19,USA,U,106859,9/4/2024 0:00,2024,King County,A,100,M,-122.3379397,47.76906484,Eat On-Site
406381,Shelton High School,Open,3737 Shelton Springs Rd.,,Shelton,WA,98584,3604262533,16007,Kathryn,Ward,3604262533,Shelton School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:30AM - 8:00AM,11:30AM - 12:00PM,,,,,SSO,663523,159487,,,WA,19,USA,U,38793,9/4/2024 0:00,2024,Mason County,A,99.55,M,-123.1212953,47.23704833,Eat On-Site
406380,CHOICE Alternative School,Open,807 W Pine St.,,Shelton,WA,98584,3604262533,16007,Kathryn,Ward,3604262533,Shelton School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:45AM - 12:15PM,8:30AM - 9:00AM,,,,SSO,662736,159487,,,WA,19,USA,U,127181,9/4/2024 0:00,2024,Mason County,A,100,M,-123.1082884,47.21587922,Eat On-Site
406386,Foothills Middle School,Open,1410 Maple Street,Maple Street,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,7/15/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,686740,160155,,,WA,19,USA,U,272052,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3369196,47.44249125,Eat On-Site
406385,Eastmont Baptist Church,Open,400 S. Kentucky Avenue,,East Wenatchee,WA,98802,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,686102,160155,,,WA,19,USA,U,204078,9/4/2024 0:00,2024,Douglas County,A,100,M,-120.2604325,47.39691934,Eat On-Site
406389,Lincoln Elementary,Open,1224 Methow Street,Methow,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/20/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,686268,160155,,,WA,19,USA,U,146754,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3085296,47.40673121,Eat On-Site
406387,John Newberry,Open,850 N. Western Avenue,,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/20/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,685593,160155,,,WA,19,USA,U,146639,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3463243,47.4324554,Eat On-Site
406388,Lee Elementary,Open,1455 N. Baker Ave.,,East Wenatchee,WA,98802,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,10:45AM - 12:00PM,,,,,SFSP,683452,160155,,,WA,19,USA,U,82455,9/4/2024 0:00,2024,Douglas County,A,100,M,-120.2922972,47.42698607,Eat On-Site
406390,Lincoln Park,Open,1410 Mission Street,Mission Street,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,683453,160155,,,WA,19,USA,U,28952,9/4/2024 0:00,2024,Chelan County,A,99.55,M,-120.3031186,47.40344174,Eat On-Site
406391,Methow Park,Open,420 Methow Street,Methow Street,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,683454,160155,,,WA,19,USA,U,29389,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3104505,47.41765199,Eat On-Site
406392,Orchard Middle School,Open,1024 Orchard Avenue,Orchard Avenue,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/20/2024,7/11/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,685589,160155,,,WA,19,USA,U,147115,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3263897,47.42624022,Eat On-Site
406384,Shorecrest High,Open,15343 25th Ave. N.E.,,Shoreline,WA,98155,2063934209,,Susan,Oliveto,2063934209,Shoreline School District,7/9/2024,8/1/2024,"T, W, TH",Please confirm mealtimes with site.,9:20AM - 9:35AM,11:15AM - 11:35PM,,,,,SFSP,661433,159939,,,WA,19,USA,U,83689,9/4/2024 0:00,2024,King County,A,100,M,-122.3021227,47.73966876,Eat On-Site
406393,Peshastin Dryden,Open,8396 Main Street,Non-Congregate Meal Service.,Peshastin,WA,98847,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, W",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,687444,160155,,,WA,19,USA,U,360814,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.6038322,47.56926466,Meals To Go
406394,Pioneer Park,Open,1620 Russell Street,Russell Street,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,684187,160155,,,WA,19,USA,U,30184,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3229634,47.41166279,Eat On-Site
406396,Simpson Park,Open,460 Pioneer Drive,Pioneer Drive,Cashmere,WA,98815,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,685671,160155,,,WA,19,USA,U,147392,9/4/2024 0:00,2024,Chelan County,A,98.04,M,-120.4756553,47.51709807,Eat On-Site
406397,Washington Park,Open,110 South Miller Street,South Miller Street,Wenatchee,WA,98801,5094231748,,Linda,Belton,5094231748,Small Miracles,6/24/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,684705,160155,,,WA,19,USA,U,84239,9/4/2024 0:00,2024,Chelan County,A,100,M,-120.3248272,47.42204344,Eat On-Site
406399,Circle H Trailer Park,Open,6413 123rd Ave SE,Non-Congregate Meal Service.,Snohomish,WA,98290,3605637239,,Tom,Laufmann,3605637239,Snohomish School District,6/20/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:00PM,,,,,SFSP,665347,159975,,,WA,19,USA,U,26558,9/4/2024 0:00,2024,Snohomish County,A,100,M,-122.0662742,47.9373498,Meals To Go
406395,Rock Island Community Park,Open,Rock Island Avenue,,Rock Island,WA,98850,5094231748,,Linda,Belton,5094231748,Small Miracles,7/8/2024,8/1/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,683445,160155,,,WA,19,USA,U,327280,9/4/2024 0:00,2024,Douglas County,A,97.4,T,-120.1628299,47.37767555,Eat On-Site
406400,Valley View Middle School,Open,14308 Broadway Ave. S.E.,,Snohomish,WA,98296,3605637239,,Tom,Laufmann,3605637239,Snohomish School District,6/20/2024,7/12/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,660698,159975,,,WA,19,USA,U,205394,9/4/2024 0:00,2024,Snohomish County,A,98.87,M,-122.0992025,47.86658447,Eat On-Site
406401,Valley View Middle School,Open,14308 Broadway Ave. S.E.,,Snohomish,WA,98296,3605637239,,Tom,Laufmann,3605637239,Snohomish School District,7/15/2024,8/1/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:00AM - 12:30PM,,,,,SFSP,660698,159975,,,WA,19,USA,U,205394,9/4/2024 0:00,2024,Snohomish County,A,98.87,M,-122.0992025,47.86658447,Eat On-Site
406402,Valley View Middle School,Open,14308 Broadway Ave. S.E.,,Snohomish,WA,98296,3605637239,,Tom,Laufmann,3605637239,Snohomish School District,8/2/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,660698,159975,,,WA,19,USA,U,205394,9/4/2024 0:00,2024,Snohomish County,A,98.87,M,-122.0992025,47.86658447,Eat On-Site
406404,Burley Glenwood Elementary,Open,100 S.W. Lakeway Blvd.,Non-Congregate Meal Service.,Port Orchard,WA,98367,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,6/25/2024,8/6/2024,T,Please confirm mealtimes with site.,12:00PM - 1:30PM,12:00PM - 1:30PM,,,,,SFSP,661722,159930,,,WA,19,USA,U,203736,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.6478278,47.4395562,Meals To Go
406407,East Port Orchard Elementary School,Open,1964 Hoover Ave. S.E.,,Port Orchard,WA,98366,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,6/24/2024,8/8/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:15PM,,,,,SFSP,664583,159930,,,WA,19,USA,U,42818,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.6267314,47.52602682,Eat On-Site
406406,Discovery Program (9-12),Open,2150 Fircrest Dr. S.E.,,Port Orchard,WA,98366,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:15AM - 8:45AM,11:10AM - 11:45AM,,,,,SFSP,661732,159930,,,WA,19,USA,U,347824,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.5990258,47.52990435,Eat On-Site
406410,Port Orchard Library,Open,933 Bay St.,,Port Orchard,WA,98366,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,7/10/2024,8/14/2024,W,Please confirm mealtimes with site.,,12:00PM - 12:15PM,,,,,SFSP,664584,159930,,,WA,19,USA,U,348010,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.6340213,47.54180068,Eat On-Site
406409,Marcus Whitman Junior High,Open,1887 Madrona Dr. S.E.,,Port Orchard,WA,98366,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:10AM - 12:15PM,,,,,SFSP,661720,159930,,,WA,19,USA,U,272638,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.6043456,47.5307664,Eat On-Site
406413,Adams Elementary,Open,2909 E 37th Ave,,Spokane,WA,99223,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,661029,159900,,,WA,19,USA,U,25433,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3697085,47.62099184,Eat On-Site
406414,Bemiss Elementary,Open,2323 E Bridgeport Ave.,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,,,,,,SFSP,661033,159900,,,WA,19,USA,U,25829,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3750333,47.68845361,Eat On-Site
406412,Deer Park,Open,208 S Forest Ave,Non-Congregate Meal Service.,Deer Park,WA,99006,5098938372,,Amber,Williams,5098938372,Spokane County Library District,6/14/2024,8/27/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,,,2:30PM - 5:30PM,,,SFSP,685558,160230,,,WA,19,USA,U,211923,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4604873,47.9521263,Meals To Go
406411,Sidney Glen Elementary,Open,500 S.W. Birch Rd.,,Port Orchard,WA,98367,3604433664,,Patricia,Barret,3604433664,South Kitsap School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,663783,159930,,,WA,19,USA,U,47210,9/4/2024 0:00,2024,Kitsap County,A,100,M,-122.6543292,47.50663735,Eat On-Site
406415,Bemiss Elementary,Open,2323 E Bridgeport Ave.,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,661033,159900,,,WA,19,USA,U,25829,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3750333,47.68845361,Eat On-Site
406416,Broadwing Apartments,Open,24900 E Spotted Owl Lane,,Liberty Lake,WA,99019,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,685604,159900,,,WA,19,USA,U,145904,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.0703957,47.68092999,Eat On-Site
406417,Browne Elementary,Open,5102 N Driscoll Blvd,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,664758,159900,,,WA,19,USA,U,26168,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4641801,47.7037537,Eat On-Site
406418,Cooper Elementary,Open,3200 N Ferrall St,,Spokane,WA,99217,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,663439,159900,,,WA,19,USA,U,26779,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3589688,47.68680254,Eat On-Site
406421,Flett Middle School,Open,5020 W Wellesley Ave,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/18/2024,8/15/2024,"T, TH",Please confirm mealtimes with site.,9:00AM - 9:30AM,11:30AM - 12:00PM,,,,,SFSP,687197,159900,,,WA,19,USA,U,345062,9/4/2024 0:00,2024,Spokane County,A,98.9,M,-117.4851363,47.70090793,Eat On-Site
406420,Finch Elementary,Open,3717 N Milton St,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:30PM,,,,,SFSP,664028,159900,,,WA,19,USA,U,27496,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4526316,47.69263059,Eat On-Site
406419,Ferris High School,Open,3020 E 37th Ave,,Spokane,WA,99223,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/17/2024,6/28/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,,,,,,SFSP,663554,159900,,,WA,19,USA,U,27489,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3654617,47.6208397,Eat On-Site
406426,Garry Middle School,Open,725 E Joseph Ave,,Spokane,WA,99208,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:00PM - 12:30PM,,,,,SFSP,661070,159900,,,WA,19,USA,U,323164,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3988984,47.7097331,Eat On-Site
406423,Franklin Elementary,Open,2627 E 17th Ave,,Spokane,WA,99223,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,661037,159900,,,WA,19,USA,U,291692,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3717654,47.64025964,Eat On-Site
406424,Galena Apartments,Open,13633 W. 6th Ave,,Airway Heights,WA,99001,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,685174,159900,,,WA,19,USA,U,118150,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.6003912,47.6499161,Eat On-Site
406427,Girl Scouts Inland Empire,Open,1404 N. Ash,,Spokane,WA,99201,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,,,,SFSP,663096,159900,,,WA,19,USA,U,320798,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4369073,47.67020616,Eat On-Site
406429,Holmes Elementary,Open,2600 W Sharp Ave,,Spokane,WA,99201,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,665180,159900,,,WA,19,USA,U,28197,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4497851,47.66895405,Eat On-Site
406428,Grant Elementary,Open,1300 E. 9th Ave.,,Spokane,WA,99202,5093547270,,Robbie,Truitt,5093547270,Spokane School District,7/15/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,661039,159900,,,WA,19,USA,U,27865,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3906373,47.64718672,Eat On-Site
406430,Lewis and Clark High School,Open,521 W Fourth Ave,,Spokane,WA,99204,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/17/2024,6/28/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:00PM - 12:30PM,,,,,SFSP,664596,159900,,,WA,19,USA,U,28885,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4208295,47.65239477,Eat On-Site
406433,Linwood Elementary,Open,906 W Weile Ave,,Spokane,WA,99208,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,665789,159900,,,WA,19,USA,U,345125,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4243823,47.72246407,Eat On-Site
406422,Frances Scott Elementary,Open,3737 E 5th St,,Spokane,WA,99202,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,664754,159900,,,WA,19,USA,U,307207,9/4/2024 0:00,2024,Spokane County,A,98.06,M,-117.3556674,47.65188206,Eat On-Site
406434,Logan Elementary,Open,1001 E Montgomery Ave,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/25/2024,8/2/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,11:30AM - 12:00PM,,,,,SFSP,661048,159900,,,WA,19,USA,U,29002,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3942026,47.67841871,Eat On-Site
406435,Longfellow Elementary,Open,800 E Providence Ave,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,6/28/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,661049,159900,,,WA,19,USA,U,204459,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3977955,47.69228799,Eat On-Site
406432,Lidgerwood Elementary,Open,5510 N Lidgerwood,,Spokane,WA,99208,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,1:00PM - 1:30PM,,,,,SFSP,661045,159900,,,WA,19,USA,U,320811,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4058078,47.70853513,Eat On-Site
406431,Liberty Aquatic Center,Open,1300 E 5th Ave,,Spokane,WA,99212,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:30PM - 1:00PM,,,,,SFSP,685570,159900,,,WA,19,USA,U,137026,9/4/2024 0:00,2024,Spokane County,A,99.52,M,-117.391169,47.6515727,Eat On-Site
406437,Mirabeu Commons Apartments (Formerly Winter Heights),Open,2906 N Cherry Lane,,Spokane,WA,99216,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,685603,159900,,,WA,19,USA,U,345148,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.2383745,47.68383434,Eat On-Site
406438,NEWTECH Skill Center,Open,4141 N. Regal,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/17/2024,7/11/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:00AM - 7:30AM,11:30AM - 12:30PM,,,,,SFSP,664275,159900,,,WA,19,USA,U,29696,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.3682073,47.69552076,Eat On-Site
406439,North Central High School,Open,1600 N Howard St,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/17/2024,6/28/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,12:15PM - 12:45PM,,,,,SFSP,661073,159900,,,WA,19,USA,U,29735,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4203196,47.6729303,Eat On-Site
406440,Pine Rock Apartments,Open,3211 E. 55th Ave,,Spokane,WA,99223,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,685175,159900,,,WA,19,USA,U,121903,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3628296,47.6039986,Eat On-Site
406441,Regal Elementary,Open,2707 E Rich Ave,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,664761,159900,,,WA,19,USA,U,112723,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3710514,47.69711184,Eat On-Site
406436,Martin Luther King Center,Open,500 S Stone St,,Spokane,WA,99202,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:30PM - 1:00PM,,,,,SFSP,658808,159900,,,WA,19,USA,U,346539,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3767776,47.65108291,Eat On-Site
406443,Rogers High School,Open,1622 E Wellesley Ave,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/17/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:00AM,12:00PM - 12:30PM,,,,,SFSP,662887,159900,,,WA,19,USA,U,318579,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3863738,47.70053501,Eat On-Site
406442,Ridgeview Elementary,Open,5610 N Maple,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/24/2024,"M, T, W, TH",Please confirm mealtimes with site.,9:00AM - 9:30AM,11:30AM - 12:00PM,,,,,SFSP,663716,159900,,,WA,19,USA,U,355109,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4350117,47.70912041,Eat On-Site
406444,Roosevelt Elementary,Open,333 W 14th Ave,,Spokane,WA,99204,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,8/16/2024,"T, W, TH",Please confirm mealtimes with site.,9:00AM - 10:00AM,11:00AM - 12:00PM,,,,,SFSP,664755,159900,,,WA,19,USA,U,30572,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4153022,47.64263152,Eat On-Site
406445,Shadle Park High School,Open,4327 N Ash St,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/18/2024,7/3/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,7:30AM - 8:00AM,12:00PM - 12:30PM,,,,,SFSP,661075,159900,,,WA,19,USA,U,83660,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4365169,47.69853588,Eat On-Site
406446,Shaw Middle School,Open,4106 N Cook St,,Spokane,WA,99207,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:30PM - 1:00PM,,,,,SFSP,661069,159900,,,WA,19,USA,U,30827,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3734541,47.69624935,Eat On-Site
406450,Stevens Elementary,Open,1717 E. Sinto Ave.,,"Spokane,",WA,99202,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:00AM,12:00PM - 12:30PM,,,,,SFSP,664217,159900,,,WA,19,USA,U,31192,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.3854037,47.67071375,Eat On-Site
406449,Spokane Montessori,Open,1300 W. Knox,,Spokane,WA,99205,5093547270,,Robbie,Truitt,5093547270,Spokane School District,7/8/2024,8/2/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 8:30AM,11:30AM - 12:00PM,,,,,SFSP,681034,159900,,,WA,19,USA,U,31045,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4313691,47.67669911,Eat On-Site
406447,Shiloh Hills Elementary (in Mead School District),Open,505 E. Stonewall,,Spokane,WA,99208,5093547270,,Robbie,Truitt,5093547270,Spokane School District,7/8/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,684707,159900,,,WA,19,USA,U,83684,9/4/2024 0:00,2024,Spokane County,A,98.84,M,-117.4019052,47.73317236,Eat On-Site
406448,Spokane County Library,Open,44 E Hawthron,,Spokane,WA,99218,5093547270,,Robbie,Truitt,5093547270,Spokane School District,6/24/2024,7/11/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,683347,159900,,,WA,19,USA,U,31044,9/4/2024 0:00,2024,Spokane County,A,94.17,M,-117.4094661,47.7510957,Eat On-Site
